address,bikes,category,division,latitud,longitud,sub_category
Roc Boronat 134,11,bicing,mobilidad,41.403502,2.193702,bicing
Bailén 100,2,bicing,mobilidad,41.397006,2.17057,bicing
Agustí Duran i Sanpere 10,14,bicing,mobilidad,41.381686,2.167816,bicing
Moll Oriental nan,5,bicing,mobilidad,41.36958,2.188017,bicing
Avda. Roma 136,10,bicing,mobilidad,41.385377,2.154878,bicing
Pallars 462,13,bicing,mobilidad,41.40065,2.19719,bicing
José de Agulló 19,12,bicing,mobilidad,41.395251,2.133541,bicing
Avinguda Paral.lel 194,16,bicing,mobilidad,41.375127,2.152769,bicing
Casanovas 67,3,bicing,mobilidad,41.385467,2.158532,bicing
Gran Via 632,1,bicing,mobilidad,41.389171,2.168113,bicing
Jardins de Can Ferrero nan,17,bicing,mobilidad,41.357067,2.141563,bicing
Marquès de l'Argentera 13,20,bicing,mobilidad,41.384532,2.184921,bicing
Plaça del Mar 1,5,bicing,mobilidad,41.373698,2.188927,bicing
Sant Pere Més Alt 4,12,bicing,mobilidad,41.387074,2.175247,bicing
Ciutat de Granada 168,12,bicing,mobilidad,41.404511,2.189881,bicing
Av. Paral.lel 54,14,bicing,mobilidad,41.375,2.17035,bicing
Gran Via 375,17,bicing,mobilidad,41.375619,2.149889,bicing
Avda. Roma 136,9,bicing,mobilidad,41.385377,2.154878,bicing
Sancho de Ávila 104,5,bicing,mobilidad,41.400503,2.192511,bicing
Castella 28,8,bicing,mobilidad,41.40562,2.19764,bicing
Selva de Mar 0,16,bicing,mobilidad,41.405358,2.213677,bicing
Passeig Marítim de la Nova Icària 83,14,bicing,mobilidad,41.391831,2.203436,bicing
Pg. Zona Franca 244,10,bicing,mobilidad,41.363511,2.13677,bicing
Girona 176,3,bicing,mobilidad,41.399945,2.164389,bicing
Villarroel 39,20,bicing,mobilidad,41.382206,2.160644,bicing
Jardins de Can Ferrero nan,16,bicing,mobilidad,41.357067,2.141563,bicing
Carrer de l'Energia 2,3,bicing,mobilidad,41.357338,2.137172,bicing
Gombau 24,24,bicing,mobilidad,41.387225,2.17927,bicing
Consell de Cent 482,21,bicing,mobilidad,41.400168,2.177948,bicing
World Trade Center nan,1,bicing,mobilidad,41.371663,2.180302,bicing
Joan d'Àustria 31 B,10,bicing,mobilidad,41.392272,2.192556,bicing
Ciutat de Granada 168,13,bicing,mobilidad,41.404511,2.189881,bicing
Pl. Catalunya nan,10,bicing,mobilidad,41.387678,2.169587,bicing
Calabria 137,4,bicing,mobilidad,41.381231,2.152755,bicing
Gran Vía 1118,19,bicing,mobilidad,41.416966,2.205397,bicing
Pallars 462,11,bicing,mobilidad,41.40065,2.19719,bicing
Avda. Icaria 202,24,bicing,mobilidad,41.3942,2.20077,bicing
Malats 98,18,bicing,mobilidad,41.436708,2.186059,bicing
Reina Victoria 31,1,bicing,mobilidad,41.396938,2.136258,bicing
(PK) C/ DEL TORRENT DE L´OLLA 221,5,bicing,mobilidad,41.407353,2.151341,bicing
Avinguda Litoral 16,22,bicing,mobilidad,41.386861,2.195761,bicing
Bruc 45,10,bicing,mobilidad,41.392526,2.171812,bicing
Av. Paral.lel 54,12,bicing,mobilidad,41.375,2.17035,bicing
C/València 621,10,bicing,mobilidad,41.410821,2.187365,bicing
Pl. Valentí Amirall nan,15,bicing,mobilidad,41.408439,2.192173,bicing
Pujades 311,31,bicing,mobilidad,41.406977,2.207602,bicing
Avda. Icaria 202,25,bicing,mobilidad,41.3942,2.20077,bicing
Avinguda Litoral 72,20,bicing,mobilidad,41.39606,2.207803,bicing
Rocafort 167,9,bicing,mobilidad,41.382564,2.149094,bicing
Avda. Diagonal 664,5,bicing,mobilidad,41.388742,2.128503,bicing
Av. Sarrià 163,7,bicing,mobilidad,41.39239,2.130945,bicing
Rector Ubach 24,21,bicing,mobilidad,41.398463,2.143924,bicing
Guinardó 32,0,bicing,mobilidad,41.415617,2.181966,bicing
Roc Boronat 134,12,bicing,mobilidad,41.403502,2.193702,bicing
Diputació 226,1,bicing,mobilidad,41.387151,2.162838,bicing
Gran Via 361,6,bicing,mobilidad,41.374213,2.148082,bicing
Av. Meridiana 47,20,bicing,mobilidad,41.39827,2.186708,bicing
Gran Via 375,13,bicing,mobilidad,41.375619,2.149889,bicing
Ronda Sant Pau 79,22,bicing,mobilidad,41.378486,2.163404,bicing
Passeig de Garcia Fària 21,18,bicing,mobilidad,41.40061,2.210461,bicing
Pg. Zona Franca 244,11,bicing,mobilidad,41.363511,2.13677,bicing
Av. Sarrià 163,12,bicing,mobilidad,41.39239,2.130945,bicing
Reina Victoria 31,2,bicing,mobilidad,41.396938,2.136258,bicing
Roc Boronat 134,14,bicing,mobilidad,41.403502,2.193702,bicing
Passeig de Gràcia 61,3,bicing,mobilidad,41.39324,2.16343,bicing
Comte Borrell 198,5,bicing,mobilidad,41.38551,2.152,bicing
PL. DE TETUAN 8-9,5,bicing,mobilidad,41.394232,2.175278,bicing
Marquès de l'Argentera 13,21,bicing,mobilidad,41.384532,2.184921,bicing
Cartagena 308,8,bicing,mobilidad,41.410166,2.175759,bicing
Av. Paral.lel 54,11,bicing,mobilidad,41.375,2.17035,bicing
Pl. Carles Pi i Sunyer nan,19,bicing,mobilidad,41.385227,2.173878,bicing
Floridablanca 145,20,bicing,mobilidad,41.381931,2.162969,bicing
Sardenya 3,15,bicing,mobilidad,41.392212,2.187847,bicing
Carrer de Sant Pau 89,15,bicing,mobilidad,41.376858,2.169811,bicing
Av. Sarrià 163,13,bicing,mobilidad,41.39239,2.130945,bicing
Mas Casanovas 137,20,bicing,mobilidad,41.415951,2.174564,bicing
Carme Karr 12,1,bicing,mobilidad,41.398719,2.120422,bicing
Roc Boronat 134,15,bicing,mobilidad,41.403502,2.193702,bicing
Carrer de l'Energia 2,4,bicing,mobilidad,41.357338,2.137172,bicing
Viladomat 244,3,bicing,mobilidad,41.387499,2.14702,bicing
Comte Borrell 198,6,bicing,mobilidad,41.38551,2.152,bicing
(PK) C/ DE BADAJOZ 168,6,bicing,mobilidad,41.402459,2.19042,bicing
Cartagena 308,12,bicing,mobilidad,41.410166,2.175759,bicing
Viriat 45,17,bicing,mobilidad,41.380499,2.141153,bicing
Marqués d'Argentera 3,16,bicing,mobilidad,41.38377,2.18424,bicing
Pere IV 301,19,bicing,mobilidad,41.40982,2.202904,bicing
Pujades 173,14,bicing,mobilidad,41.401778,2.200769,bicing
Gavà 1,25,bicing,mobilidad,41.372338,2.141875,bicing
Espronceda 298,15,bicing,mobilidad,41.415684,2.190986,bicing
Rambla Onze de Setembre 31,22,bicing,mobilidad,41.429953,2.193185,bicing
Carrer de l'Energia 2,6,bicing,mobilidad,41.357338,2.137172,bicing
Pl. Ictíneo nan,10,bicing,mobilidad,41.37747,2.183737,bicing
Duran i Bas 2,11,bicing,mobilidad,41.385463,2.174252,bicing
Sant Antoni Maria Claret 214,11,bicing,mobilidad,41.410897,2.17402,bicing
Plaça del Mar 1,7,bicing,mobilidad,41.373698,2.188927,bicing
Pl. Carles Pi i Sunyer nan,20,bicing,mobilidad,41.385227,2.173878,bicing
Pl. Valentí Amirall nan,14,bicing,mobilidad,41.408439,2.192173,bicing
Gran Vía 1118,20,bicing,mobilidad,41.416966,2.205397,bicing
C/ LLULL - RBLA. PRIM 465,22,bicing,mobilidad,41.412947,2.217819,bicing
Avda. Diagonal 630,24,bicing,mobilidad,41.391451,2.139116,bicing
Rius i Taulet 4,0,bicing,mobilidad,41.372891,2.154471,bicing
Palència 31,11,bicing,mobilidad,41.418208,2.190374,bicing
Portugal 3,12,bicing,mobilidad,41.425905,2.19115,bicing
Avda. Meridiana 404,16,bicing,mobilidad,41.430404,2.183382,bicing
(PK) C/ PADILLA 159,0,bicing,mobilidad,41.398747,2.186289,bicing
Avinguda Litoral 16,21,bicing,mobilidad,41.386861,2.195761,bicing
Cartagena 308,11,bicing,mobilidad,41.410166,2.175759,bicing
Sant Antoni Maria Claret 214,12,bicing,mobilidad,41.410897,2.17402,bicing
Viladomat 2,26,bicing,mobilidad,41.37544,2.163,bicing
Rosselló 108,4,bicing,mobilidad,41.38834,2.150825,bicing
Passeig Maritim 31,8,bicing,mobilidad,41.384426,2.195595,bicing
Pl. Valentí Amirall nan,13,bicing,mobilidad,41.408439,2.192173,bicing
Sancho de Ávila 170,8,bicing,mobilidad,41.40325,2.19606,bicing
Passeig Marítim de la Nova Icària 83,17,bicing,mobilidad,41.391831,2.203436,bicing
Pg. Zona Franca 244,0,bicing,mobilidad,41.363511,2.13677,bicing
Mejía Lequerica 2,3,bicing,mobilidad,41.38182,2.126933,bicing
Avda. Diagonal 630,26,bicing,mobilidad,41.391451,2.139116,bicing
Gran de Gràcia 155,10,bicing,mobilidad,41.402535,2.152519,bicing
Palència 31,12,bicing,mobilidad,41.418208,2.190374,bicing
Portugal 3,13,bicing,mobilidad,41.425905,2.19115,bicing
Avda. Meridiana 404,15,bicing,mobilidad,41.430404,2.183382,bicing
Plaça Alfons X el Savi / Ronda del Guinardó nan,14,bicing,mobilidad,41.412163,2.165275,bicing
Diagonal 680,2,bicing,mobilidad,41.387498,2.123637,bicing
Roc Boronat 134,17,bicing,mobilidad,41.403502,2.193702,bicing
Av. Paral.lel 132,28,bicing,mobilidad,41.375073,2.161305,bicing
Pl. Sant Miquel 4,9,bicing,mobilidad,41.381709,2.177308,bicing
Bruc 66,11,bicing,mobilidad,41.393512,2.170718,bicing
Carrer de Cervelló 5,24,bicing,mobilidad,41.37652,2.1749,bicing
Plaça del Mar 1,8,bicing,mobilidad,41.373698,2.188927,bicing
Pl. Carles Pi i Sunyer nan,21,bicing,mobilidad,41.385227,2.173878,bicing
Pl. Catalunya nan,9,bicing,mobilidad,41.387469,2.169048,bicing
Sardenya 3,13,bicing,mobilidad,41.392212,2.187847,bicing
Pujades 191,25,bicing,mobilidad,41.402454,2.201656,bicing
Bilbao 11,14,bicing,mobilidad,41.400533,2.206539,bicing
Pg. Zona Franca 244,2,bicing,mobilidad,41.363511,2.13677,bicing
C. De Nil Fabra 16,2,bicing,mobilidad,41.405986,2.151633,bicing
Plaça Alfons X el Savi / Ronda del Guinardó nan,19,bicing,mobilidad,41.412163,2.165275,bicing
Doctor Salvador Cardenal 7,4,bicing,mobilidad,41.385465,2.122912,bicing
Rambla del Brasil 5,22,bicing,mobilidad,41.37592,2.13008,bicing
Consell de Cent 482,22,bicing,mobilidad,41.400168,2.177948,bicing
Vilamarí 85,4,bicing,mobilidad,41.380708,2.146793,bicing
(PK) C/ DE LA MARINA 13-17,5,bicing,mobilidad,41.387298,2.196595,bicing
Plaça del Mar 1,10,bicing,mobilidad,41.373698,2.188927,bicing
Rosa Sensat 12,13,bicing,mobilidad,41.390666,2.197024,bicing
Pallars 462,12,bicing,mobilidad,41.40065,2.19719,bicing
Bruc 130,3,bicing,mobilidad,41.396918,2.166163,bicing
Avda. Diagonal 650,1,bicing,mobilidad,41.389845,2.13284,bicing
Plaça Alfons X el Savi / Ronda del Guinardó nan,22,bicing,mobilidad,41.412163,2.165275,bicing
Balmes 409,17,bicing,mobilidad,41.407384,2.1383,bicing
Viladomat 244,4,bicing,mobilidad,41.387499,2.14702,bicing
Plaça de Joan Peiró nan,6,bicing,mobilidad,41.378031,2.139124,bicing
Pontevedra 58B,10,bicing,mobilidad,41.376862,2.190773,bicing
Sant Pere Més Alt 4,3,bicing,mobilidad,41.387074,2.175247,bicing
Catedral 6,19,bicing,mobilidad,41.385151,2.176804,bicing
Pl. Catalunya nan,1,bicing,mobilidad,41.387678,2.169587,bicing
Josep Tarradellas 58,11,bicing,mobilidad,41.385081,2.142868,bicing
Comte Borrell 177,6,bicing,mobilidad,41.384075,2.153654,bicing
Passeig Maritim 31,9,bicing,mobilidad,41.384426,2.195595,bicing
Avda. Icaria 202,26,bicing,mobilidad,41.3942,2.20077,bicing
Espronceda 298,16,bicing,mobilidad,41.415684,2.190986,bicing
Felip II 214,0,bicing,mobilidad,41.426896,2.178511,bicing
Av. Paral.lel 132,29,bicing,mobilidad,41.375073,2.161305,bicing
Sagrera 74,13,bicing,mobilidad,41.422873,2.191204,bicing
Gran Via de Les Corts Catalanes 592,10,bicing,mobilidad,41.386512,2.164597,bicing
Carrer d'Hondures 32,6,bicing,mobilidad,41.420201,2.189532,bicing
Pl. Pau Vila nan,7,bicing,mobilidad,41.381129,2.186397,bicing
Ciutat de Granada 168,14,bicing,mobilidad,41.404511,2.189881,bicing
Josep Tarradellas 58,13,bicing,mobilidad,41.385081,2.142868,bicing
Viriat 45,14,bicing,mobilidad,41.380499,2.141153,bicing
Sardenya 3,14,bicing,mobilidad,41.392212,2.187847,bicing
Pujades 311,32,bicing,mobilidad,41.406977,2.207602,bicing
Bac de Roda 11,11,bicing,mobilidad,41.402561,2.210538,bicing
C. De Nil Fabra 16,3,bicing,mobilidad,41.405986,2.151633,bicing
Avda. Meridiana 404,17,bicing,mobilidad,41.430404,2.183382,bicing
Villarroel 208,2,bicing,mobilidad,41.391833,2.14812,bicing
(PK) PG. MARAGALL 54,8,bicing,mobilidad,41.415745,2.180684,bicing
(PK) C/ DEL BALUARD 27,2,bicing,mobilidad,41.3798,2.1891,bicing
Plaça del Mar 72,6,bicing,mobilidad,41.37481,2.18895,bicing
Plaça del Mar 1,11,bicing,mobilidad,41.373698,2.188927,bicing
Pontevedra 58B,9,bicing,mobilidad,41.376862,2.190773,bicing
Pl. Pau Vila nan,8,bicing,mobilidad,41.381129,2.186397,bicing
Ciutat de Granada 168,15,bicing,mobilidad,41.404511,2.189881,bicing
La Rambla 80,0,bicing,mobilidad,41.381154,2.173497,bicing
Pl. Catalunya nan,1,bicing,mobilidad,41.387469,2.169048,bicing
Viriat 45,15,bicing,mobilidad,41.380499,2.141153,bicing
Selva de Mar 0,17,bicing,mobilidad,41.405358,2.213677,bicing
Avda. Litoral 40,11,bicing,mobilidad,41.389732,2.199934,bicing
Bruc 130,2,bicing,mobilidad,41.396918,2.166163,bicing
Avda. Diagonal 664,4,bicing,mobilidad,41.388742,2.128503,bicing
Consell de Cent 566,4,bicing,mobilidad,41.404114,2.183203,bicing
Carrer de Maladeta 1,3,bicing,mobilidad,41.431593,2.176909,bicing
Plaça del Mar 72,7,bicing,mobilidad,41.37481,2.18895,bicing
Pl. Pau Vila nan,9,bicing,mobilidad,41.381129,2.186397,bicing
Pl. Pau Vila nan,8,bicing,mobilidad,41.381046,2.186576,bicing
Doctor Aiguader 2,13,bicing,mobilidad,41.382335,2.187093,bicing
Ciutat de Granada 168,16,bicing,mobilidad,41.404511,2.189881,bicing
Meridiana 40,6,bicing,mobilidad,41.396085,2.187073,bicing
Rocafort 214,11,bicing,mobilidad,41.385012,2.145843,bicing
Avda. Diagonal 664,3,bicing,mobilidad,41.388742,2.128503,bicing
Rector Ubach 24,20,bicing,mobilidad,41.398463,2.143924,bicing
Gran de Gràcia 155,8,bicing,mobilidad,41.402535,2.152519,bicing
Nou de la Rambla 164,15,bicing,mobilidad,41.371965,2.166871,bicing
Pintor Ribalta nan,12,bicing,mobilidad,41.379135,2.113505,bicing
Roc Boronat 134,18,bicing,mobilidad,41.403502,2.193702,bicing
Vilamarí 85,3,bicing,mobilidad,41.380708,2.146793,bicing
C/ DE PROVENÇA 445,14,bicing,mobilidad,41.404871,2.175141,bicing
Pontevedra 58B,2,bicing,mobilidad,41.376862,2.190773,bicing
Ramon Trias Fargas 23,14,bicing,mobilidad,41.389831,2.191147,bicing
Rocafort 214,12,bicing,mobilidad,41.385012,2.145843,bicing
Gran Via 375,12,bicing,mobilidad,41.375619,2.149889,bicing
Pl. Jean Genet 1,0,bicing,mobilidad,41.376801,2.173039,bicing
Passeig Maritim 31,10,bicing,mobilidad,41.384426,2.195595,bicing
Mas Casanovas 137,19,bicing,mobilidad,41.415951,2.174564,bicing
Cartagena 83,10,bicing,mobilidad,41.413406,2.171331,bicing
World Trade Center nan,2,bicing,mobilidad,41.371663,2.180302,bicing
Pl. Sant Miquel 4,8,bicing,mobilidad,41.381709,2.177308,bicing
Vilamarí 85,2,bicing,mobilidad,41.380708,2.146793,bicing
Plaça del Mar 72,2,bicing,mobilidad,41.37481,2.18895,bicing
Rocafort 214,13,bicing,mobilidad,41.385012,2.145843,bicing
C/València 621,8,bicing,mobilidad,41.410821,2.187365,bicing
Pl. Jean Genet 1,1,bicing,mobilidad,41.376801,2.173039,bicing
Girona 142,4,bicing,mobilidad,41.398013,2.166978,bicing
Passeig Maritim 31,11,bicing,mobilidad,41.384426,2.195595,bicing
Ronda Sant Pau 79,21,bicing,mobilidad,41.378486,2.163404,bicing
Bac de Roda 11,12,bicing,mobilidad,41.402561,2.210538,bicing
World Trade Center nan,3,bicing,mobilidad,41.371663,2.180302,bicing
Duran i Bas 2,12,bicing,mobilidad,41.385463,2.174252,bicing
Vilamarí 85,1,bicing,mobilidad,41.380708,2.146793,bicing
Bruc 66,10,bicing,mobilidad,41.393512,2.170718,bicing
Carrer de Cervelló 5,23,bicing,mobilidad,41.37652,2.1749,bicing
(PK) C/ DE BADAJOZ 168,7,bicing,mobilidad,41.402459,2.19042,bicing
Cartagena 308,10,bicing,mobilidad,41.410166,2.175759,bicing
Pontevedra 58B,1,bicing,mobilidad,41.376862,2.190773,bicing
Ciutat de Granada 168,18,bicing,mobilidad,41.404511,2.189881,bicing
Rocafort 214,14,bicing,mobilidad,41.385012,2.145843,bicing
Aragó 629,13,bicing,mobilidad,41.409856,2.188217,bicing
Nàpols 344,8,bicing,mobilidad,41.405435,2.16624,bicing
Pujades 191,26,bicing,mobilidad,41.402454,2.201656,bicing
Selva de Mar 0,18,bicing,mobilidad,41.405358,2.213677,bicing
Passeig Marítim de la Nova Icària 83,19,bicing,mobilidad,41.391831,2.203436,bicing
Carrer de la Santacreu 2,9,bicing,mobilidad,41.405107,2.156874,bicing
Carrer de la Foneria 33,23,bicing,mobilidad,41.360654,2.139132,bicing
Sentmenat 39,4,bicing,mobilidad,41.385057,2.137331,bicing
World Trade Center nan,4,bicing,mobilidad,41.371663,2.180302,bicing
Duran i Bas 2,13,bicing,mobilidad,41.385463,2.174252,bicing
(PK) C/ DE CIENFUEGOS 13,9,bicing,mobilidad,41.423976,2.184391,bicing
Plaça del Mar 1,0,bicing,mobilidad,41.373698,2.188927,bicing
Passeig Maritim 31,16,bicing,mobilidad,41.384426,2.195595,bicing
Sancho de Ávila 170,9,bicing,mobilidad,41.40325,2.19606,bicing
Gran de Gràcia 155,7,bicing,mobilidad,41.402535,2.152519,bicing
Carrer de la Santacreu 2,10,bicing,mobilidad,41.405107,2.156874,bicing
Felipe II 112,4,bicing,mobilidad,41.421992,2.184806,bicing
Roc Boronat 134,19,bicing,mobilidad,41.403502,2.193702,bicing
World Trade Center nan,2,bicing,mobilidad,41.372154,2.180701,bicing
Duran i Bas 2,14,bicing,mobilidad,41.385463,2.174252,bicing
Plaça de Joan Peiró nan,5,bicing,mobilidad,41.378031,2.139124,bicing
Plaça del Mar 72,1,bicing,mobilidad,41.37481,2.18895,bicing
Pl. Universitat nan,12,bicing,mobilidad,41.38547,2.16333,bicing
Gran Via 375,11,bicing,mobilidad,41.375619,2.149889,bicing
Aragó 629,11,bicing,mobilidad,41.409856,2.188217,bicing
Indústria 10,10,bicing,mobilidad,41.402314,2.164961,bicing
Girona 142,13,bicing,mobilidad,41.398013,2.166978,bicing
Passeig Maritim 31,17,bicing,mobilidad,41.384426,2.195595,bicing
Ramon Turro 292,17,bicing,mobilidad,41.403908,2.208436,bicing
Selva de Mar 0,19,bicing,mobilidad,41.405358,2.213677,bicing
Pl. Sants (Ps. S. Antoni) 0,0,bicing,mobilidad,41.375802,2.135973,bicing
Josep Estivill 32,22,bicing,mobilidad,41.417763,2.187558,bicing
Concepció Arenal 281,24,bicing,mobilidad,41.432559,2.184264,bicing
Bolívia 76,5,bicing,mobilidad,41.403103,2.191428,bicing
Roc Boronat 134,20,bicing,mobilidad,41.403502,2.193702,bicing
World Trade Center nan,5,bicing,mobilidad,41.371663,2.180302,bicing
Recinte Parc de la Ciutadella nan,23,bicing,mobilidad,41.38739,2.1875,bicing
Gran Via 361,5,bicing,mobilidad,41.374213,2.148082,bicing
Carrer de Cervelló 5,21,bicing,mobilidad,41.37652,2.1749,bicing
Pl. Catalunya nan,2,bicing,mobilidad,41.387678,2.169587,bicing
Josep Tarradellas 58,12,bicing,mobilidad,41.385081,2.142868,bicing
Carre Laforja 74,1,bicing,mobilidad,41.397698,2.147358,bicing
Travessera de Gràcia 328,5,bicing,mobilidad,41.408284,2.16905,bicing
Catedral 6,9,bicing,mobilidad,41.385151,2.176804,bicing
Doctor Aiguader 2,14,bicing,mobilidad,41.382335,2.187093,bicing
Girona 142,19,bicing,mobilidad,41.398013,2.166978,bicing
Passeig de Colom nan,16,bicing,mobilidad,41.380778,2.182581,bicing
Girona 176,11,bicing,mobilidad,41.399945,2.164389,bicing
Plaça Alfons X el Savi / Ronda del Guinardó nan,21,bicing,mobilidad,41.412163,2.165275,bicing
Travessera de Gràcia 328,12,bicing,mobilidad,41.408284,2.16905,bicing
Plaça del Mar 72,0,bicing,mobilidad,41.37481,2.18895,bicing
Ciutat de Granada 168,19,bicing,mobilidad,41.404511,2.189881,bicing
Passeig de Colom nan,15,bicing,mobilidad,41.380778,2.182581,bicing
Sancho de Ávila 104,6,bicing,mobilidad,41.400503,2.192511,bicing
Consell de Cent 6,8,bicing,mobilidad,41.375571,2.143812,bicing
Girona 176,14,bicing,mobilidad,41.399945,2.164389,bicing
Indústria 329,11,bicing,mobilidad,41.417323,2.184534,bicing
Gran de Sant Andreu 69,20,bicing,mobilidad,41.429985,2.190163,bicing
Pg Lluís Companys 18,27,bicing,mobilidad,41.391349,2.18061,bicing
Sardenya 362,12,bicing,mobilidad,41.405422,2.17064,bicing
C/València 621,7,bicing,mobilidad,41.410821,2.187365,bicing
Consell de Cent 566,5,bicing,mobilidad,41.404114,2.183203,bicing
Bolívia 76,6,bicing,mobilidad,41.403103,2.191428,bicing
Pg Lluís Companys 18,16,bicing,mobilidad,41.391349,2.18061,bicing
Pl. Pau Vila nan,7,bicing,mobilidad,41.381046,2.186576,bicing
Pl. Catalunya nan,2,bicing,mobilidad,41.387469,2.169048,bicing
Paral·lel 146,19,bicing,mobilidad,41.375076,2.159046,bicing
Gran Via 375,10,bicing,mobilidad,41.375619,2.149889,bicing
C/València 621,6,bicing,mobilidad,41.410821,2.187365,bicing
Gran Vía 981,12,bicing,mobilidad,41.411908,2.197936,bicing
Avda. Diagonal 650,2,bicing,mobilidad,41.389845,2.13284,bicing
Carre Laforja 74,2,bicing,mobilidad,41.397698,2.147358,bicing
Travessera de Gràcia 368,10,bicing,mobilidad,41.409815,2.171621,bicing
Roc Boronat 134,21,bicing,mobilidad,41.403502,2.193702,bicing
Carrer de Cervelló 5,20,bicing,mobilidad,41.37652,2.1749,bicing
Rosselló 453,3,bicing,mobilidad,41.406086,2.174167,bicing
Sant Ramon de Penyafort 1,25,bicing,mobilidad,41.413592,2.221153,bicing
Catedral 6,8,bicing,mobilidad,41.385151,2.176804,bicing
Ciutat de Granada 168,20,bicing,mobilidad,41.404511,2.189881,bicing
Aragó 629,9,bicing,mobilidad,41.409856,2.188217,bicing
Indústria 10,9,bicing,mobilidad,41.402314,2.164961,bicing
Salvat Papasseit 72,22,bicing,mobilidad,41.383718,2.191414,bicing
Passeig Joan de Borbó s/n,13,bicing,mobilidad,41.370297,2.187808,bicing
Consell de Cent 6,7,bicing,mobilidad,41.375571,2.143812,bicing
Carrer de Bonavista 14,10,bicing,mobilidad,41.398311,2.159865,bicing
Josep Estivill 32,23,bicing,mobilidad,41.417763,2.187558,bicing
Rocafort 103,15,bicing,mobilidad,41.379821,2.152496,bicing
Plaça Alfons X el Savi / Ronda del Guinardó nan,20,bicing,mobilidad,41.412163,2.165275,bicing
Bolívia 76,7,bicing,mobilidad,41.403103,2.191428,bicing
Pg Lluís Companys 18,17,bicing,mobilidad,41.391349,2.18061,bicing
Pl. Pau Vila nan,6,bicing,mobilidad,41.381046,2.186576,bicing
Paral·lel 146,18,bicing,mobilidad,41.375076,2.159046,bicing
Passeig Maritim 31,18,bicing,mobilidad,41.384426,2.195595,bicing
Passeig de Colom nan,14,bicing,mobilidad,41.380778,2.182581,bicing
Rambla Prim 79,25,bicing,mobilidad,41.416018,2.212658,bicing
Bruc 130,19,bicing,mobilidad,41.396918,2.166163,bicing
Carrer de Bonavista 14,9,bicing,mobilidad,41.398311,2.159865,bicing
Plaça de l'Estació 6,20,bicing,mobilidad,41.436163,2.192994,bicing
Roc Boronat 134,22,bicing,mobilidad,41.403502,2.193702,bicing
